Date,state,zone,region,purpose,Count
2014-05-01,E,EC,ECA,Oth,46
2014-06-01,E,EC,ECA,Oth,6
2014-07-01,E,EC,ECA,Oth,0
2014-08-01,E,EC,ECA,Oth,0
2014-09-01,E,EC,ECA,Oth,8
2014-10-01,E,EC,ECA,Oth,25
2014-11-01,E,EC,ECA,Oth,4
2014-12-01,E,EC,ECA,Oth,1
2015-01-01,E,EC,ECA,Oth,25
2015-02-01,E,EC,ECA,Oth,1
2015-03-01,E,EC,ECA,Oth,43
2015-04-01,E,EC,ECA,Oth,16
2015-05-01,E,EC,ECA,Oth,29
2015-06-01,E,EC,ECA,Oth,11
2015-07-01,E,EC,ECA,Oth,13
2015-08-01,E,EC,ECA,Oth,9
2015-09-01,E,EC,ECA,Oth,1
2015-10-01,E,EC,ECA,Oth,5
2015-11-01,E,EC,ECA,Oth,3
2015-12-01,E,EC,ECA,Oth,7
2016-01-01,E,EC,ECA,Oth,17
2016-02-01,E,EC,ECA,Oth,5
2016-03-01,E,EC,ECA,Oth,6
2016-04-01,E,EC,ECA,Oth,5
2016-05-01,E,EC,ECA,Oth,0
2016-06-01,E,EC,ECA,Oth,0
2016-07-01,E,EC,ECA,Oth,5
2016-08-01,E,EC,ECA,Oth,15
2016-09-01,E,EC,ECA,Oth,9
2016-10-01,E,EC,ECA,Oth,36
2016-11-01,E,EC,ECA,Oth,0
2016-12-01,E,EC,ECA,Oth,2
1998-01-01,F,FA,FAA,Hol,454
1998-02-01,F,FA,FAA,Hol,164
1998-03-01,F,FA,FAA,Hol,259
1998-04-01,F,FA,FAA,Hol,198
1998-05-01,F,FA,FAA,Hol,126
1998-06-01,F,FA,FAA,Hol,133
1998-07-01,F,FA,FAA,Hol,75
1998-08-01,F,FA,FAA,Hol,9
1998-09-01,F,FA,FAA,Hol,142
1998-10-01,F,FA,FAA,Hol,226
1998-11-01,F,FA,FAA,Hol,177
1998-12-01,F,FA,FAA,Hol,68
1999-01-01,F,FA,FAA,Hol,354
1999-02-01,F,FA,FAA,Hol,159
1999-03-01,F,FA,FAA,Hol,107
1999-04-01,F,FA,FAA,Hol,78
1999-05-01,F,FA,FAA,Hol,17
1999-06-01,F,FA,FAA,Hol,224
1999-07-01,F,FA,FAA,Hol,245
1999-08-01,F,FA,FAA,Hol,90
1999-09-01,F,FA,FAA,Hol,42
1999-10-01,F,FA,FAA,Hol,177
1999-11-01,F,FA,FAA,Hol,194
1999-12-01,F,FA,FAA,Hol,299
2000-01-01,F,FA,FAA,Hol,253
2000-02-01,F,FA,FAA,Hol,110
2000-03-01,F,FA,FAA,Hol,304
2000-04-01,F,FA,FAA,Hol,132
2000-05-01,F,FA,FAA,Hol,57
2000-06-01,F,FA,FAA,Hol,119
2000-07-01,F,FA,FAA,Hol,43
2000-08-01,F,FA,FAA,Hol,38
2000-09-01,F,FA,FAA,Hol,220
2000-10-01,F,FA,FAA,Hol,368
2000-11-01,F,FA,FAA,Hol,131
2000-12-01,F,FA,FAA,Hol,250
2001-01-01,F,FA,FAA,Hol,206
2001-02-01,F,FA,FAA,Hol,297
2001-03-01,F,FA,FAA,Hol,52
2001-04-01,F,FA,FAA,Hol,198
2001-05-01,F,FA,FAA,Hol,136
2001-06-01,F,FA,FAA,Hol,178
2001-07-01,F,FA,FAA,Hol,0
2001-08-01,F,FA,FAA,Hol,110
2001-09-01,F,FA,FAA,Hol,41
2001-10-01,F,FA,FAA,Hol,193
2001-11-01,F,FA,FAA,Hol,102
2001-12-01,F,FA,FAA,Hol,75
2002-01-01,F,FA,FAA,Hol,703
2002-02-01,F,FA,FAA,Hol,218
2002-03-01,F,FA,FAA,Hol,234
2002-04-01,F,FA,FAA,Hol,71
2002-05-01,F,FA,FAA,Hol,213
2002-06-01,F,FA,FAA,Hol,73
2002-07-01,F,FA,FAA,Hol,212
2002-08-01,F,FA,FAA,Hol,183
2002-09-01,F,FA,FAA,Hol,161
2002-10-01,F,FA,FAA,Hol,88
2002-11-01,F,FA,FAA,Hol,25
2002-12-01,F,FA,FAA,Hol,136
2003-01-01,F,FA,FAA,Hol,345
2003-02-01,F,FA,FAA,Hol,104
2003-03-01,F,FA,FAA,Hol,77
2003-04-01,F,FA,FAA,Hol,183
2003-05-01,F,FA,FAA,Hol,184
2003-06-01,F,FA,FAA,Hol,202
2003-07-01,F,FA,FAA,Hol,105
2003-08-01,F,FA,FAA,Hol,13
2003-09-01,F,FA,FAA,Hol,31
2003-10-01,F,FA,FAA,Hol,285
2003-11-01,F,FA,FAA,Hol,246
2003-12-01,F,FA,FAA,Hol,61
2004-01-01,F,FA,FAA,Hol,551
2004-02-01,F,FA,FAA,Hol,259
2004-03-01,F,FA,FAA,Hol,234
2004-04-01,F,FA,FAA,Hol,121
2004-05-01,F,FA,FAA,Hol,155
2004-06-01,F,FA,FAA,Hol,92
2004-07-01,F,FA,FAA,Hol,0
2004-08-01,F,FA,FAA,Hol,96
2004-09-01,F,FA,FAA,Hol,0
2004-10-01,F,FA,FAA,Hol,116
2004-11-01,F,FA,FAA,Hol,207
2004-12-01,F,FA,FAA,Hol,190
2005-01-01,F,FA,FAA,Hol,541
2005-02-01,F,FA,FAA,Hol,274
2005-03-01,F,FA,FAA,Hol,199
2005-04-01,F,FA,FAA,Hol,46
2005-05-01,F,FA,FAA,Hol,153
2005-06-01,F,FA,FAA,Hol,103
2005-07-01,F,FA,FAA,Hol,0
2005-08-01,F,FA,FAA,Hol,0
2005-09-01,F,FA,FAA,Hol,81
2005-10-01,F,FA,FAA,Hol,62
2005-11-01,F,FA,FAA,Hol,117
2005-12-01,F,FA,FAA,Hol,193
2006-01-01,F,FA,FAA,Hol,602
2006-02-01,F,FA,FAA,Hol,41
2006-03-01,F,FA,FAA,Hol,282
2006-04-01,F,FA,FAA,Hol,634
2006-05-01,F,FA,FAA,Hol,119
2006-06-01,F,FA,FAA,Hol,107
2006-07-01,F,FA,FAA,Hol,145
2006-08-01,F,FA,FAA,Hol,32
2006-09-01,F,FA,FAA,Hol,158
2006-10-01,F,FA,FAA,Hol,113
2006-11-01,F,FA,FAA,Hol,261
2006-12-01,F,FA,FAA,Hol,110
2007-01-01,F,FA,FAA,Hol,468
2007-02-01,F,FA,FAA,Hol,327
2007-03-01,F,FA,FAA,Hol,356
2007-04-01,F,FA,FAA,Hol,366
2007-05-01,F,FA,FAA,Hol,155
2007-06-01,F,FA,FAA,Hol,186
2007-07-01,F,FA,FAA,Hol,39
2007-08-01,F,FA,FAA,Hol,24
2007-09-01,F,FA,FAA,Hol,37
2007-10-01,F,FA,FAA,Hol,336
2007-11-01,F,FA,FAA,Hol,160
2007-12-01,F,FA,FAA,Hol,151
2008-01-01,F,FA,FAA,Hol,390
2008-02-01,F,FA,FAA,Hol,303
2008-03-01,F,FA,FAA,Hol,171
2008-04-01,F,FA,FAA,Hol,242
2008-05-01,F,FA,FAA,Hol,92
2008-06-01,F,FA,FAA,Hol,0
2008-07-01,F,FA,FAA,Hol,76
2008-08-01,F,FA,FAA,Hol,117
2008-09-01,F,FA,FAA,Hol,72
2008-10-01,F,FA,FAA,Hol,78
2008-11-01,F,FA,FAA,Hol,122
2008-12-01,F,FA,FAA,Hol,122
2009-01-01,F,FA,FAA,Hol,607
2009-02-01,F,FA,FAA,Hol,287
2009-03-01,F,FA,FAA,Hol,272
2009-04-01,F,FA,FAA,Hol,181
2009-05-01,F,FA,FAA,Hol,279
2009-06-01,F,FA,FAA,Hol,68
2009-07-01,F,FA,FAA,Hol,186
2009-08-01,F,FA,FAA,Hol,231
2009-09-01,F,FA,FAA,Hol,112
2009-10-01,F,FA,FAA,Hol,178
2009-11-01,F,FA,FAA,Hol,326
2009-12-01,F,FA,FAA,Hol,164
2010-01-01,F,FA,FAA,Hol,393
2010-02-01,F,FA,FAA,Hol,294
2010-03-01,F,FA,FAA,Hol,554
2010-04-01,F,FA,FAA,Hol,240
2010-05-01,F,FA,FAA,Hol,102
2010-06-01,F,FA,FAA,Hol,78
2010-07-01,F,FA,FAA,Hol,136
2010-08-01,F,FA,FAA,Hol,75
2010-09-01,F,FA,FAA,Hol,145
2010-10-01,F,FA,FAA,Hol,153
2010-11-01,F,FA,FAA,Hol,92
2010-12-01,F,FA,FAA,Hol,249
2011-01-01,F,FA,FAA,Hol,458
2011-02-01,F,FA,FAA,Hol,167
2011-03-01,F,FA,FAA,Hol,279
2011-04-01,F,FA,FAA,Hol,57
2011-05-01,F,FA,FAA,Hol,159
2011-06-01,F,FA,FAA,Hol,231
2011-07-01,F,FA,FAA,Hol,49
2011-08-01,F,FA,FAA,Hol,93
2011-09-01,F,FA,FAA,Hol,139
2011-10-01,F,FA,FAA,Hol,243
2011-11-01,F,FA,FAA,Hol,379
2011-12-01,F,FA,FAA,Hol,279
2012-01-01,F,FA,FAA,Hol,320
2012-02-01,F,FA,FAA,Hol,323
2012-03-01,F,FA,FAA,Hol,215
2012-04-01,F,FA,FAA,Hol,343
2012-05-01,F,FA,FAA,Hol,101
2012-06-01,F,FA,FAA,Hol,6
2012-07-01,F,FA,FAA,Hol,175
2012-08-01,F,FA,FAA,Hol,140
2012-09-01,F,FA,FAA,Hol,96
2012-10-01,F,FA,FAA,Hol,441
2012-11-01,F,FA,FAA,Hol,221
2012-12-01,F,FA,FAA,Hol,138
2013-01-01,F,FA,FAA,Hol,438
2013-02-01,F,FA,FAA,Hol,293
2013-03-01,F,FA,FAA,Hol,391
2013-04-01,F,FA,FAA,Hol,246
2013-05-01,F,FA,FAA,Hol,142
2013-06-01,F,FA,FAA,Hol,35
2013-07-01,F,FA,FAA,Hol,171
2013-08-01,F,FA,FAA,Hol,12
2013-09-01,F,FA,FAA,Hol,0
2013-10-01,F,FA,FAA,Hol,264
2013-11-01,F,FA,FAA,Hol,204
2013-12-01,F,FA,FAA,Hol,0
2014-01-01,F,FA,FAA,Hol,355
2014-02-01,F,FA,FAA,Hol,81
2014-03-01,F,FA,FAA,Hol,352
2014-04-01,F,FA,FAA,Hol,239
2014-05-01,F,FA,FAA,Hol,138
2014-06-01,F,FA,FAA,Hol,27
2014-07-01,F,FA,FAA,Hol,181
2014-08-01,F,FA,FAA,Hol,0
2014-09-01,F,FA,FAA,Hol,181
2014-10-01,F,FA,FAA,Hol,164
2014-11-01,F,FA,FAA,Hol,348
2014-12-01,F,FA,FAA,Hol,110
2015-01-01,F,FA,FAA,Hol,732
2015-02-01,F,FA,FAA,Hol,94
2015-03-01,F,FA,FAA,Hol,243
2015-04-01,F,FA,FAA,Hol,215
2015-05-01,F,FA,FAA,Hol,114
2015-06-01,F,FA,FAA,Hol,104
2015-07-01,F,FA,FAA,Hol,87
2015-08-01,F,FA,FAA,Hol,157
2015-09-01,F,FA,FAA,Hol,102
2015-10-01,F,FA,FAA,Hol,206
2015-11-01,F,FA,FAA,Hol,194
2015-12-01,F,FA,FAA,Hol,162
2016-01-01,F,FA,FAA,Hol,509
2016-02-01,F,FA,FAA,Hol,399
2016-03-01,F,FA,FAA,Hol,196
2016-04-01,F,FA,FAA,Hol,167
2016-05-01,F,FA,FAA,Hol,132
2016-06-01,F,FA,FAA,Hol,128
2016-07-01,F,FA,FAA,Hol,188
2016-08-01,F,FA,FAA,Hol,153
2016-09-01,F,FA,FAA,Hol,0
2016-10-01,F,FA,FAA,Hol,232
2016-11-01,F,FA,FAA,Hol,325
2016-12-01,F,FA,FAA,Hol,216
1998-01-01,F,FA,FAA,Vis,387
1998-02-01,F,FA,FAA,Vis,0
1998-03-01,F,FA,FAA,Vis,326
1998-04-01,F,FA,FAA,Vis,98
1998-05-01,F,FA,FAA,Vis,27
1998-06-01,F,FA,FAA,Vis,122
1998-07-01,F,FA,FAA,Vis,213
1998-08-01,F,FA,FAA,Vis,37
1998-09-01,F,FA,FAA,Vis,71
1998-10-01,F,FA,FAA,Vis,0
1998-11-01,F,FA,FAA,Vis,0
1998-12-01,F,FA,FAA,Vis,78
1999-01-01,F,FA,FAA,Vis,251
1999-02-01,F,FA,FAA,Vis,131
1999-03-01,F,FA,FAA,Vis,60
1999-04-01,F,FA,FAA,Vis,173
1999-05-01,F,FA,FAA,Vis,91
1999-06-01,F,FA,FAA,Vis,5
1999-07-01,F,FA,FAA,Vis,35
1999-08-01,F,FA,FAA,Vis,61
1999-09-01,F,FA,FAA,Vis,98
1999-10-01,F,FA,FAA,Vis,0
1999-11-01,F,FA,FAA,Vis,2
1999-12-01,F,FA,FAA,Vis,109
2000-01-01,F,FA,FAA,Vis,173
2000-02-01,F,FA,FAA,Vis,136
2000-03-01,F,FA,FAA,Vis,0
2000-04-01,F,FA,FAA,Vis,125
2000-05-01,F,FA,FAA,Vis,110
2000-06-01,F,FA,FAA,Vis,30
2000-07-01,F,FA,FAA,Vis,0
2000-08-01,F,FA,FAA,Vis,65
2000-09-01,F,FA,FAA,Vis,101
2000-10-01,F,FA,FAA,Vis,118
2000-11-01,F,FA,FAA,Vis,93
2000-12-01,F,FA,FAA,Vis,122
2001-01-01,F,FA,FAA,Vis,228
2001-02-01,F,FA,FAA,Vis,135
2001-03-01,F,FA,FAA,Vis,42
2001-04-01,F,FA,FAA,Vis,39
2001-05-01,F,FA,FAA,Vis,101
2001-06-01,F,FA,FAA,Vis,45
2001-07-01,F,FA,FAA,Vis,77
2001-08-01,F,FA,FAA,Vis,32
2001-09-01,F,FA,FAA,Vis,19
2001-10-01,F,FA,FAA,Vis,76
2001-11-01,F,FA,FAA,Vis,30
2001-12-01,F,FA,FAA,Vis,0
2002-01-01,F,FA,FAA,Vis,246
2002-02-01,F,FA,FAA,Vis,0
2002-03-01,F,FA,FAA,Vis,7
2002-04-01,F,FA,FAA,Vis,77
2002-05-01,F,FA,FAA,Vis,0
2002-06-01,F,FA,FAA,Vis,35
2002-07-01,F,FA,FAA,Vis,86
2002-08-01,F,FA,FAA,Vis,27
2002-09-01,F,FA,FAA,Vis,33
2002-10-01,F,FA,FAA,Vis,111
2002-11-01,F,FA,FAA,Vis,45
2002-12-01,F,FA,FAA,Vis,134
2003-01-01,F,FA,FAA,Vis,261
2003-02-01,F,FA,FAA,Vis,102
2003-03-01,F,FA,FAA,Vis,0
2003-04-01,F,FA,FAA,Vis,131
2003-05-01,F,FA,FAA,Vis,47
2003-06-01,F,FA,FAA,Vis,209
2003-07-01,F,FA,FAA,Vis,151
2003-08-01,F,FA,FAA,Vis,0
2003-09-01,F,FA,FAA,Vis,86
2003-10-01,F,FA,FAA,Vis,81
2003-11-01,F,FA,FAA,Vis,22
2003-12-01,F,FA,FAA,Vis,181
2004-01-01,F,FA,FAA,Vis,405
2004-02-01,F,FA,FAA,Vis,239
2004-03-01,F,FA,FAA,Vis,183
2004-04-01,F,FA,FAA,Vis,173
2004-05-01,F,FA,FAA,Vis,58
2004-06-01,F,FA,FAA,Vis,76
2004-07-01,F,FA,FAA,Vis,0
2004-08-01,F,FA,FAA,Vis,34
2004-09-01,F,FA,FAA,Vis,75
2004-10-01,F,FA,FAA,Vis,34
2004-11-01,F,FA,FAA,Vis,73
2004-12-01,F,FA,FAA,Vis,88
2005-01-01,F,FA,FAA,Vis,290
2005-02-01,F,FA,FAA,Vis,80
2005-03-01,F,FA,FAA,Vis,131
2005-04-01,F,FA,FAA,Vis,131
2005-05-01,F,FA,FAA,Vis,162
2005-06-01,F,FA,FAA,Vis,0
2005-07-01,F,FA,FAA,Vis,139
2005-08-01,F,FA,FAA,Vis,75
2005-09-01,F,FA,FAA,Vis,49
2005-10-01,F,FA,FAA,Vis,46
2005-11-01,F,FA,FAA,Vis,124
2005-12-01,F,FA,FAA,Vis,63
2006-01-01,F,FA,FAA,Vis,169
2006-02-01,F,FA,FAA,Vis,125
2006-03-01,F,FA,FAA,Vis,51
2006-04-01,F,FA,FAA,Vis,87
2006-05-01,F,FA,FAA,Vis,156
2006-06-01,F,FA,FAA,Vis,114
2006-07-01,F,FA,FAA,Vis,73
2006-08-01,F,FA,FAA,Vis,106
2006-09-01,F,FA,FAA,Vis,76
2006-10-01,F,FA,FAA,Vis,40
2006-11-01,F,FA,FAA,Vis,57
2006-12-01,F,FA,FAA,Vis,47
2007-01-01,F,FA,FAA,Vis,527
2007-02-01,F,FA,FAA,Vis,129
2007-03-01,F,FA,FAA,Vis,137
2007-04-01,F,FA,FAA,Vis,127
2007-05-01,F,FA,FAA,Vis,82
2007-06-01,F,FA,FAA,Vis,120
2007-07-01,F,FA,FAA,Vis,108
2007-08-01,F,FA,FAA,Vis,13
2007-09-01,F,FA,FAA,Vis,117
2007-10-01,F,FA,FAA,Vis,82
2007-11-01,F,FA,FAA,Vis,160
2007-12-01,F,FA,FAA,Vis,137
2008-01-01,F,FA,FAA,Vis,182
2008-02-01,F,FA,FAA,Vis,96
2008-03-01,F,FA,FAA,Vis,153
2008-04-01,F,FA,FAA,Vis,45
2008-05-01,F,FA,FAA,Vis,79
2008-06-01,F,FA,FAA,Vis,116
2008-07-01,F,FA,FAA,Vis,76
2008-08-01,F,FA,FAA,Vis,33
2008-09-01,F,FA,FAA,Vis,44
2008-10-01,F,FA,FAA,Vis,0
2008-11-01,F,FA,FAA,Vis,90
2008-12-01,F,FA,FAA,Vis,232
2009-01-01,F,FA,FAA,Vis,190
2009-02-01,F,FA,FAA,Vis,36
2009-03-01,F,FA,FAA,Vis,55
2009-04-01,F,FA,FAA,Vis,181
2009-05-01,F,FA,FAA,Vis,135
2009-06-01,F,FA,FAA,Vis,93
2009-07-01,F,FA,FAA,Vis,104
2009-08-01,F,FA,FAA,Vis,108
2009-09-01,F,FA,FAA,Vis,45
2009-10-01,F,FA,FAA,Vis,0
2009-11-01,F,FA,FAA,Vis,47
2009-12-01,F,FA,FAA,Vis,57
2010-01-01,F,FA,FAA,Vis,251
2010-02-01,F,FA,FAA,Vis,29
2010-03-01,F,FA,FAA,Vis,69
2010-04-01,F,FA,FAA,Vis,89
2010-05-01,F,FA,FAA,Vis,2
2010-06-01,F,FA,FAA,Vis,59
2010-07-01,F,FA,FAA,Vis,104
2010-08-01,F,FA,FAA,Vis,38
2010-09-01,F,FA,FAA,Vis,43
2010-10-01,F,FA,FAA,Vis,2
2010-11-01,F,FA,FAA,Vis,0
2010-12-01,F,FA,FAA,Vis,162
2011-01-01,F,FA,FAA,Vis,174
2011-02-01,F,FA,FAA,Vis,51
2011-03-01,F,FA,FAA,Vis,65
2011-04-01,F,FA,FAA,Vis,42
2011-05-01,F,FA,FAA,Vis,0
2011-06-01,F,FA,FAA,Vis,16
2011-07-01,F,FA,FAA,Vis,136
2011-08-01,F,FA,FAA,Vis,0
2011-09-01,F,FA,FAA,Vis,185
2011-10-01,F,FA,FAA,Vis,151
2011-11-01,F,FA,FAA,Vis,49
2011-12-01,F,FA,FAA,Vis,58
2012-01-01,F,FA,FAA,Vis,237
2012-02-01,F,FA,FAA,Vis,272
2012-03-01,F,FA,FAA,Vis,186
2012-04-01,F,FA,FAA,Vis,81
2012-05-01,F,FA,FAA,Vis,229
2012-06-01,F,FA,FAA,Vis,46
2012-07-01,F,FA,FAA,Vis,134
2012-08-01,F,FA,FAA,Vis,20
2012-09-01,F,FA,FAA,Vis,144
2012-10-01,F,FA,FAA,Vis,0
2012-11-01,F,FA,FAA,Vis,60
2012-12-01,F,FA,FAA,Vis,125
2013-01-01,F,FA,FAA,Vis,151
2013-02-01,F,FA,FAA,Vis,108
2013-03-01,F,FA,FAA,Vis,91
2013-04-01,F,FA,FAA,Vis,112
2013-05-01,F,FA,FAA,Vis,62
2013-06-01,F,FA,FAA,Vis,165
2013-07-01,F,FA,FAA,Vis,125
2013-08-01,F,FA,FAA,Vis,153
2013-09-01,F,FA,FAA,Vis,29
2013-10-01,F,FA,FAA,Vis,99
2013-11-01,F,FA,FAA,Vis,147
2013-12-01,F,FA,FAA,Vis,132
2014-01-01,F,FA,FAA,Vis,158
2014-02-01,F,FA,FAA,Vis,42
2014-03-01,F,FA,FAA,Vis,35
2014-04-01,F,FA,FAA,Vis,137
2014-05-01,F,FA,FAA,Vis,158
2014-06-01,F,FA,FAA,Vis,95
2014-07-01,F,FA,FAA,Vis,40
2014-08-01,F,FA,FAA,Vis,106
2014-09-01,F,FA,FAA,Vis,102
2014-10-01,F,FA,FAA,Vis,74
2014-11-01,F,FA,FAA,Vis,64
2014-12-01,F,FA,FAA,Vis,46
2015-01-01,F,FA,FAA,Vis,425
2015-02-01,F,FA,FAA,Vis,73
2015-03-01,F,FA,FAA,Vis,85
2015-04-01,F,FA,FAA,Vis,166
2015-05-01,F,FA,FAA,Vis,148
2015-06-01,F,FA,FAA,Vis,88
2015-07-01,F,FA,FAA,Vis,194
2015-08-01,F,FA,FAA,Vis,105
2015-09-01,F,FA,FAA,Vis,0
2015-10-01,F,FA,FAA,Vis,167
2015-11-01,F,FA,FAA,Vis,166
2015-12-01,F,FA,FAA,Vis,68
2016-01-01,F,FA,FAA,Vis,257
2016-02-01,F,FA,FAA,Vis,67
2016-03-01,F,FA,FAA,Vis,74
2016-04-01,F,FA,FAA,Vis,129
2016-05-01,F,FA,FAA,Vis,95
2016-06-01,F,FA,FAA,Vis,77
2016-07-01,F,FA,FAA,Vis,156
2016-08-01,F,FA,FAA,Vis,99
2016-09-01,F,FA,FAA,Vis,185
2016-10-01,F,FA,FAA,Vis,109
2016-11-01,F,FA,FAA,Vis,128
2016-12-01,F,FA,FAA,Vis,173
1998-01-01,F,FA,FAA,Bus,61
1998-02-01,F,FA,FAA,Bus,51
1998-03-01,F,FA,FAA,Bus,20
1998-04-01,F,FA,FAA,Bus,46
1998-05-01,F,FA,FAA,Bus,35
1998-06-01,F,FA,FAA,Bus,46
1998-07-01,F,FA,FAA,Bus,60
1998-08-01,F,FA,FAA,Bus,75
1998-09-01,F,FA,FAA,Bus,79
1998-10-01,F,FA,FAA,Bus,0
1998-11-01,F,FA,FAA,Bus,0
1998-12-01,F,FA,FAA,Bus,43
1999-01-01,F,FA,FAA,Bus,0
1999-02-01,F,FA,FAA,Bus,61
1999-03-01,F,FA,FAA,Bus,101
1999-04-01,F,FA,FAA,Bus,31
1999-05-01,F,FA,FAA,Bus,87
1999-06-01,F,FA,FAA,Bus,152
1999-07-01,F,FA,FAA,Bus,54
1999-08-01,F,FA,FAA,Bus,36
1999-09-01,F,FA,FAA,Bus,148
1999-10-01,F,FA,FAA,Bus,14
1999-11-01,F,FA,FAA,Bus,68
1999-12-01,F,FA,FAA,Bus,25
2000-01-01,F,FA,FAA,Bus,52
2000-02-01,F,FA,FAA,Bus,63
2000-03-01,F,FA,FAA,Bus,100
2000-04-01,F,FA,FAA,Bus,43
2000-05-01,F,FA,FAA,Bus,44
2000-06-01,F,FA,FAA,Bus,0
2000-07-01,F,FA,FAA,Bus,26
2000-08-01,F,FA,FAA,Bus,113
2000-09-01,F,FA,FAA,Bus,37
2000-10-01,F,FA,FAA,Bus,33
2000-11-01,F,FA,FAA,Bus,37
2000-12-01,F,FA,FAA,Bus,32
2001-01-01,F,FA,FAA,Bus,0
2001-02-01,F,FA,FAA,Bus,29
2001-03-01,F,FA,FAA,Bus,49
2001-04-01,F,FA,FAA,Bus,0
2001-05-01,F,FA,FAA,Bus,68
2001-06-01,F,FA,FAA,Bus,0
2001-07-01,F,FA,FAA,Bus,62
2001-08-01,F,FA,FAA,Bus,10
2001-09-01,F,FA,FAA,Bus,8
2001-10-01,F,FA,FAA,Bus,41
2001-11-01,F,FA,FAA,Bus,47
2001-12-01,F,FA,FAA,Bus,107
2002-01-01,F,FA,FAA,Bus,189
2002-02-01,F,FA,FAA,Bus,0
2002-03-01,F,FA,FAA,Bus,21
2002-04-01,F,FA,FAA,Bus,74
2002-05-01,F,FA,FAA,Bus,113
2002-06-01,F,FA,FAA,Bus,19
2002-07-01,F,FA,FAA,Bus,554
2002-08-01,F,FA,FAA,Bus,28
2002-09-01,F,FA,FAA,Bus,15
2002-10-01,F,FA,FAA,Bus,59
2002-11-01,F,FA,FAA,Bus,0
2002-12-01,F,FA,FAA,Bus,61
2003-01-01,F,FA,FAA,Bus,5
2003-02-01,F,FA,FAA,Bus,94
2003-03-01,F,FA,FAA,Bus,107
2003-04-01,F,FA,FAA,Bus,44
2003-05-01,F,FA,FAA,Bus,53
2003-06-01,F,FA,FAA,Bus,60
2003-07-01,F,FA,FAA,Bus,50
2003-08-01,F,FA,FAA,Bus,62
2003-09-01,F,FA,FAA,Bus,20
2003-10-01,F,FA,FAA,Bus,36
2003-11-01,F,FA,FAA,Bus,113
2003-12-01,F,FA,FAA,Bus,33
2004-01-01,F,FA,FAA,Bus,22
2004-02-01,F,FA,FAA,Bus,26
2004-03-01,F,FA,FAA,Bus,6
2004-04-01,F,FA,FAA,Bus,123
2004-05-01,F,FA,FAA,Bus,85
2004-06-01,F,FA,FAA,Bus,109
2004-07-01,F,FA,FAA,Bus,56
2004-08-01,F,FA,FAA,Bus,34
2004-09-01,F,FA,FAA,Bus,127
2004-10-01,F,FA,FAA,Bus,62
2004-11-01,F,FA,FAA,Bus,90
2004-12-01,F,FA,FAA,Bus,13
2005-01-01,F,FA,FAA,Bus,66
2005-02-01,F,FA,FAA,Bus,120
2005-03-01,F,FA,FAA,Bus,42
2005-04-01,F,FA,FAA,Bus,19
2005-05-01,F,FA,FAA,Bus,37
2005-06-01,F,FA,FAA,Bus,99
2005-07-01,F,FA,FAA,Bus,92
2005-08-01,F,FA,FAA,Bus,20
2005-09-01,F,FA,FAA,Bus,72
2005-10-01,F,FA,FAA,Bus,68
2005-11-01,F,FA,FAA,Bus,107
2005-12-01,F,FA,FAA,Bus,35
2006-01-01,F,FA,FAA,Bus,0
2006-02-01,F,FA,FAA,Bus,39
2006-03-01,F,FA,FAA,Bus,15
2006-04-01,F,FA,FAA,Bus,53
2006-05-01,F,FA,FAA,Bus,84
2006-06-01,F,FA,FAA,Bus,43
2006-07-01,F,FA,FAA,Bus,39
2006-08-01,F,FA,FAA,Bus,33
2006-09-01,F,FA,FAA,Bus,65
2006-10-01,F,FA,FAA,Bus,36
2006-11-01,F,FA,FAA,Bus,43
2006-12-01,F,FA,FAA,Bus,57
2007-01-01,F,FA,FAA,Bus,0
2007-02-01,F,FA,FAA,Bus,5
2007-03-01,F,FA,FAA,Bus,29
2007-04-01,F,FA,FAA,Bus,0
2007-05-01,F,FA,FAA,Bus,41
2007-06-01,F,FA,FAA,Bus,290
2007-07-01,F,FA,FAA,Bus,17
2007-08-01,F,FA,FAA,Bus,33
2007-09-01,F,FA,FAA,Bus,79
2007-10-01,F,FA,FAA,Bus,182
2007-11-01,F,FA,FAA,Bus,16
2007-12-01,F,FA,FAA,Bus,4
2008-01-01,F,FA,FAA,Bus,0
2008-02-01,F,FA,FAA,Bus,31
2008-03-01,F,FA,FAA,Bus,37
2008-04-01,F,FA,FAA,Bus,52
2008-05-01,F,FA,FAA,Bus,32
2008-06-01,F,FA,FAA,Bus,31
2008-07-01,F,FA,FAA,Bus,22
2008-08-01,F,FA,FAA,Bus,59
2008-09-01,F,FA,FAA,Bus,93
2008-10-01,F,FA,FAA,Bus,48
2008-11-01,F,FA,FAA,Bus,55
2008-12-01,F,FA,FAA,Bus,99
2009-01-01,F,FA,FAA,Bus,42
2009-02-01,F,FA,FAA,Bus,90
2009-03-01,F,FA,FAA,Bus,20
2009-04-01,F,FA,FAA,Bus,8
2009-05-01,F,FA,FAA,Bus,18
2009-06-01,F,FA,FAA,Bus,54
2009-07-01,F,FA,FAA,Bus,66
2009-08-01,F,FA,FAA,Bus,37
2009-09-01,F,FA,FAA,Bus,46
2009-10-01,F,FA,FAA,Bus,68
2009-11-01,F,FA,FAA,Bus,57
2009-12-01,F,FA,FAA,Bus,18
2010-01-01,F,FA,FAA,Bus,0
2010-02-01,F,FA,FAA,Bus,80
2010-03-01,F,FA,FAA,Bus,0
